;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
163;452.78;555.56;0.0088;0.043;0.0108;-0.0235;65.65354333198876;64.99073075305195;65.96351368669765;65.68499337339495
164;452.78;555.56;-0.1225;-0.0043;-0.2145;0.0183;65.64831251480463;65.02790613903151;65.97176864200715;65.6667709038523
165;452.78;555.56;0.0844;0.0388;-0.0009;0.1025;65.512441639922;65.01447959413166;65.75437582321398;65.69108048493719
166;452.78;555.56;-0.1;0.1116;-0.0159;-0.0395;65.58241787786795;65.04605768726772;65.75974884583431;65.79861350070274
167;452.78;555.56;-0.1545;-0.0921;-0.1377;-0.1077;65.46404145429096;65.15257083857726;65.74989514551855;65.75982886240395
168;452.78;555.56;0.1188;-0.162;0.1159;-0.0453;65.29782066024882;65.04646911214992;65.61865724429468;65.65440109366507
169;452.78;555.56;0.0317;0.1106;-0.0457;-0.0505;65.40929931226981;64.87356262112445;65.74656019584862;65.61560766457727
170;452.78;555.56;0.0921;-0.0998;0.0041;-0.0491;65.43241006766269;64.98365450907187;65.70746302739886;65.57317316779219
171;452.78;555.56;0.0319;-0.0686;-0.0284;-0.0383;65.5128890387187;64.87402539781631;65.7198160010943;65.53384444917843
172;452.78;555.56;0.0857;0.0205;0.0046;-0.1825;65.52888002214108;64.8015980578587;65.69914754991412;65.50689715582249
173;452.78;555.56;-0.0651;-0.0686;0.1018;-0.1102;65.59684328567614;64.82220029540845;65.7123515514586;65.33683369908468
174;452.78;555.56;-0.1034;-0.1592;0.0606;0.0357;65.51050524956862;64.74543095765489;65.82219817237625;65.24591544756915
175;452.78;555.56;0.0682;0.0034;-0.0452;-0.0224;65.39565836061982;64.579714605859;65.88621000601948;65.30456039103926
176;452.78;555.56;-0.0803;-0.0781;0.1575;-0.1789;65.4619748172385;64.59044782048979;65.84172275493569;65.30274217415634
177;452.78;555.56;-0.069;0.0598;0.154;0.0982;65.37395120030202;64.51886337971386;66.00181118764758;65.14449720831331
178;452.78;555.56;-0.0456;-0.0506;-0.1463;-0.1403;65.30923679540213;64.58376569004987;66.15165288612869;65.26973141539348
179;452.78;555.56;0.0017;-0.0688;-0.1115;0.0821;65.27810107950921;64.53881459102844;65.99488709609113;65.15141654109604
180;452.78;555.56;-0.0354;-0.021;-0.0611;0.0387;65.28952945157894;64.47401167210849;65.87952043266907;65.26027165407407
181;452.78;555.56;-0.1375;0.1052;0.1525;-0.1186;65.25831245915849;64.46589467942664;65.81941518876853;65.32133800080048
182;452.78;555.56;-0.0644;0.0908;-0.0183;-0.1205;65.12432937467497;64.58700158492462;65.97544439779888;65.2226439075165
183;452.78;555.56;-0.2223;-0.1093;-0.0572;-0.0153;65.07804723706333;64.68132819671452;65.95409672960572;65.12602689676113
184;452.78;555.56;0.0625;0.28;-0.0034;0.1831;64.87573941490645;64.56511895254584;65.89474843971685;65.1385061839691
185;452.78;555.56;-0.1602;-0.0326;-0.0224;0.0815;64.96786640637292;64.84677046471849;65.89170126126794;65.34888205342577
186;452.78;555.56;-0.1104;-0.1152;-0.0156;-0.1072;64.83163614654879;64.80478558839097;65.86978253027185;65.44917855194818
187;452.78;555.56;0.0052;0.0888;-0.107;0.0838;64.75245881715196;64.68714489852613;65.85558782520289;65.35673732312071
188;452.78;555.56;-0.074;-0.0362;-0.0793;-0.21;64.7930394139779;64.77793168230411;65.75059160703192;65.45901747312153
189;452.78;555.56;0.1543;0.2154;-0.0267;0.0244;64.74755292577971;64.74154641135182;65.67772431602167;65.2633803165815
190;452.78;555.56;-0.1293;0.0847;0.1382;-0.0035;64.93002365141852;64.95140301976949;65.6605327758895;65.31002138357884
191;452.78;555.56;0.0267;-0.0199;0.1289;0.0793;64.81721086886871;65.01791362465052;65.80896714470467;65.32688316420924
192;452.78;555.56;-0.0039;0.1575;0.0916;0.1111;64.87343529754332;64.97590481451812;65.94183703360369;65.42586570627802
193;452.78;555.56;-0.1168;0.0849;0.0363;0.2497;64.901285160024;65.11818581002146;66.03180531110408;65.55266272774217
194;452.78;555.56;0.0523;-0.1229;-0.2612;-0.2838;64.81835296407588;65.1831350443856;66.06268385382923;65.81295868385115
195;452.78;555.56;-0.0172;0.0888;0.178;-0.1061;64.91080024558931;65.04625561951963;65.79476229452345;65.52929832610756
196;452.78;555.56;0.0772;-0.0516;0.1118;0.1059;64.91690641535689;65.1191349147711;65.97733137478919;65.43473386497398
197;452.78;555.56;0.0824;-0.0083;-0.0369;0.0959;65.02474235391715;65.04277445684318;66.08600421516293;65.55597395825441
198;452.78;555.56;0.2163;0.0131;-0.0648;0.0825;65.13588526427237;65.01986706266118;66.04140098287948;65.66233676913619
199;452.78;555.56;0.1337;-0.0879;0.0186;-0.2523;65.37238856993248;65.02421803742942;65.97077547941878;65.75102449792338
200;692.39;611.17;-0.0369;-0.1333;0.0045;0.1567;65.50916029598127;64.93083027918856;65.98652450055204;65.50135021260907
201;692.39;611.17;-0.0239;0.0368;-0.0693;-0.0203;66.66587000820809;65.15919923580942;66.54361008444837;68.46615988498479
202;692.39;611.17;0.11;-0.1388;0.1494;0.2031;67.79019341525839;65.65982961211883;67.00347881439792;71.13602565106481
203;692.39;611.17;0.0655;-0.2575;-0.0655;-0.0064;69.00136644945871;66.05440162540769;67.66279091381446;73.92524790236575
